Field_1,WEEK,WEEK_STARTING,WEEKLY ENPLANEMENTS,ORDER,WEEKLY_ENPLANEMENTS2
38,39,"Sep 24, 2019",15133034,43,15133034
39,40,"Oct 01, 2019",15962941,43,15962941
40,41,"Oct 08, 2019",14112240,43,14112240
41,42,"Oct 15, 2019",14049447,43,14049447
42,43,"Oct 22, 2019",13308128,43,13308128
43,44,"Oct 29, 2019",12489245,43,
44,45,"Nov 05, 2019",16975283,43,
45,46,"Nov 12, 2019",16579586,43,
46,47,"Nov 19, 2019",15990755,43,
47,48,"Nov 26, 2019",15271377,43,
48,49,"Dec 03, 2019",15406031,43,
49,50,"Dec 10, 2019",15219673,43,
50,51,"Dec 17, 2019",15436205,43,
51,52,"Dec 24, 2019",11947567,43,
52,53,"Dec 31, 2019",11709524,43,
53,54,"Jan 07, 2020",15678848,43,
54,55,"Jan 14, 2020",15717139,43,
55,56,"Jan 21, 2020",15510993,43,
56,57,"Jan 28, 2020",14704020,43,
57,58,"Feb 04, 2020",15622940,43,
58,59,"Feb 11, 2020",15633051,43,
59,60,"Feb 18, 2020",15607773,43,
60,61,"Feb 25, 2020",12986236,43,
61,62,"Mar 03, 2020",11743057,43,
62,63,"Mar 10, 2020",10010525,43,
63,64,"Mar 17, 2020",5801695,43,
64,65,"Mar 24, 2020",3741609,43,
65,66,"Mar 31, 2020",3114114,43,
66,67,"Apr 07, 2020",670239,43,
67,68,"Apr 14, 2020",683551,43,
68,69,"Apr 21, 2020",731575,43,
69,70,"Apr 28, 2020",791635,43,
70,71,"May 05, 2020",1766309,43,
71,72,"May 12, 2020",1899899,43,
72,73,"May 19, 2020",1977067,43,
73,74,"May 26, 2020",2217724,43,
74,75,"Jun 02, 2020",3154688,43,
75,76,"Jun 09, 2020",3218990,43,
76,77,"Jun 16, 2020",3223705,43,
77,78,"Jun 23, 2020",3286039,43,
78,79,"Jun 30, 2020",3248578,43,
79,80,"Jul 07, 2020",5918477,43,
80,81,"Jul 14, 2020",5783906,43,
81,82,"Jul 21, 2020",5601257,43,
82,83,"Jul 28, 2020",5575360,43,
83,84,"Aug 04, 2020",5915960,43,
84,85,"Aug 11, 2020",6000023,43,
85,86,"Aug 18, 2020",5959957,43,
86,87,"Aug 25, 2020",6034060,43,
87,88,"Sep 01, 2020",4931128,43,
88,89,"Sep 08, 2020",4941808,43,
89,90,"Sep 15, 2020",4742261,43,
90,91,"Sep 22, 2020",4672608,43,
91,92,"Sep 29, 2020",4566195,43,
92,93,"Oct 06, 2020",6997989,43,
93,94,"Oct 13, 2020",7145767,43,
94,95,"Oct 20, 2020",7099136,43,
95,96,"Oct 27, 2020",6784109,43,
96,97,"Nov 03, 2020",6888241,43,
97,98,"Nov 10, 2020",6886665,43,
98,99,"Nov 17, 2020",6502345,43,
99,100,"Nov 24, 2020",6016749,43,
100,101,"Dec 01, 2020",5872898,43,
101,102,"Dec 08, 2020",5627109,43,
102,103,"Dec 15, 2020",5722088,43,
103,104,"Dec 22, 2020",4980400,43,
0,1,"Jan 01, 2019",11231295,44,11231295
1,2,"Jan 08, 2019",11388166,44,11388166
2,3,"Jan 15, 2019",11761584,44,11761584
3,4,"Jan 22, 2019",12054677,44,12054677
4,5,"Jan 29, 2019",11598279,44,11598279
5,6,"Feb 05, 2019",13428399,44,13428399
6,7,"Feb 12, 2019",13690390,44,13690390
7,8,"Feb 19, 2019",14236064,44,14236064
8,9,"Feb 26, 2019",14324147,44,14324147
9,10,"Mar 05, 2019",17473008,44,17473008
10,11,"Mar 12, 2019",17955725,44,17955725
11,12,"Mar 19, 2019",17538236,44,17538236
12,13,"Mar 26, 2019",17267031,44,17267031
