STORE_ID,LONGITUDE,LATITUDE,WEEK,MONTH,YEAR,GPS ENPLANEMENTS,TRUE MONTHLY ENPLANED,WEEKLY ENPLANEMENTS,WEEKLY ADJUSTMENT
ROC,-77.6731263871979,43.1166360337203,56,1,2020,31261.44,61611000,15510993,34.89
ROW,-104.517855599116,33.3020585862629,56,1,2020,4884.6,61611000,15510993,34.89
RST,-92.4993261562958,43.9090788417087,56,1,2020,4640.37,61611000,15510993,34.89
RSW,-81.7570560351019,26.5334058639443,56,1,2020,119847.15,61611000,15510993,34.89
SAF,-106.093170263322,35.6169333503678,56,1,2020,2895.87,61611000,15510993,34.89
SAN,-117.193616596721,32.7328247808585,56,1,2020,134535.84,61611000,15510993,34.89
SAT,-98.4678561013418,29.5355557977616,56,1,2020,153760.23,61611000,15510993,34.89
SAV,-81.2007972073102,32.1283125677695,56,1,2020,46089.69,61611000,15510993,34.89
SAW,-87.3924419959607,46.3468437155778,56,1,2020,1604.94,61611000,15510993,34.89
SBA,-119.849615349805,34.429482738989,56,1,2020,38902.35,61611000,15510993,34.89
SBN,-86.3138219611264,41.7065543717438,56,1,2020,13327.98,61611000,15510993,34.89
SBP,-120.641698159962,35.2389455914373,56,1,2020,15037.59,61611000,15510993,34.89
SBY,-75.5072270250019,38.337698629305,56,1,2020,1500.27,61611000,15510993,34.89
SCC,-148.461186850585,70.1984918623097,56,1,2020,1884.06,61611000,15510993,34.89
SCK,-121.246923953285,37.9012613249171,56,1,2020,25993.05,61611000,15510993,34.89
SDF,-85.7358495387585,38.1715085806183,56,1,2020,76409.1,61611000,15510993,34.89
SDY,-104.188710750509,47.7066586241536,56,1,2020,314.01,61611000,15510993,34.89
SEA,-122.304886355377,47.4460526099929,56,1,2020,269176.35,61611000,15510993,34.89
SFB,-81.2321565254145,28.7759758096705,56,1,2020,46857.27,61611000,15510993,34.89
SFO,-122.381805729607,37.6168330520152,56,1,2020,239345.4,61611000,15510993,34.89
SGF,-93.3900718427732,37.2455949646263,56,1,2020,9490.08,61611000,15510993,34.89
SGU,-113.508415186787,37.0364972187965,56,1,2020,1884.06,61611000,15510993,34.89
SHD,-78.8969310653698,38.265099466724,56,1,2020,2442.3,61611000,15510993,34.89
SHR,-106.975296787077,44.7692045398994,56,1,2020,942.03,61611000,15510993,34.89
SHV,-93.825620254488,32.4482255787748,56,1,2020,11025.24,61611000,15510993,34.89
SIT,-135.364032329601,57.050113371523,56,1,2020,1046.7,61611000,15510993,34.89
SJC,-121.926764903169,37.3616955945239,56,1,2020,105926.04,61611000,15510993,34.89
SJT,-100.498917257919,31.3559700029439,56,1,2020,3698.34,61611000,15510993,34.89
SLC,-111.974586702733,40.7920509828966,56,1,2020,159342.63,61611000,15510993,34.89
SLN,-97.6504000315268,38.7880123675836,56,1,2020,5373.06,61611000,15510993,34.89
SMF,-121.588792418173,38.6913358184924,56,1,2020,70268.46,61611000,15510993,34.89
SMX,-120.455286548063,34.9014846530063,56,1,2020,9280.74,61611000,15510993,34.89
SNA,-117.868161290444,33.6775613212395,56,1,2020,129546.57,61611000,15510993,34.89
SPI,-89.6780578144899,39.842593453271,56,1,2020,3523.89,61611000,15510993,34.89
SPS,-98.49966625585,33.9866284863637,56,1,2020,39530.37,61611000,15510993,34.89
SRQ,-82.5535933910909,27.3943596512579,56,1,2020,36774.06,61611000,15510993,34.89
STC,-94.0617461083064,45.5445035722211,56,1,2020,593.13,61611000,15510993,34.89
STL,-90.370857177754,38.7472854784087,56,1,2020,142072.08,61611000,15510993,34.89
STS,-122.813518413702,38.5081002386697,56,1,2020,4465.92,61611000,15510993,34.89
SUN,-114.298849309995,43.5046424504798,56,1,2020,3070.32,61611000,15510993,34.89
SUX,-96.3864565358648,42.4052640166526,56,1,2020,6419.76,61611000,15510993,34.89
SWF,-74.1074085321999,41.5037615696045,56,1,2020,9873.87,61611000,15510993,34.89
SWO,-97.0855150100667,36.15929249801,56,1,2020,2267.85,61611000,15510993,34.89
SYR,-76.1112230005616,43.109287168091,56,1,2020,45880.35,61611000,15510993,34.89
TLH,-84.3501516995276,30.3968823564026,56,1,2020,13886.22,61611000,15510993,34.89
TOL,-83.8082082659173,41.5872159311201,56,1,2020,7431.57,61611000,15510993,34.89
TPA,-82.5318524035793,27.9771665511285,56,1,2020,277410.39,61611000,15510993,34.89
TRI,-82.4085922453848,36.4726986051702,56,1,2020,5128.83,61611000,15510993,34.89
TTN,-74.8119537989569,40.2792229716184,56,1,2020,8478.27,61611000,15510993,34.89
TUL,-95.8850905842468,36.1998876789781,56,1,2020,60638.82,61611000,15510993,34.89
TUP,-88.7680161294702,34.2662241478046,56,1,2020,2686.53,61611000,15510993,34.89
TUS,-110.936918528383,32.1102546779748,56,1,2020,73059.66,61611000,15510993,34.89
TVC,-85.5797786381597,44.7420140445164,56,1,2020,6838.44,61611000,15510993,34.89
TWF,-114.490739793211,42.4819971415111,56,1,2020,1604.94,61611000,15510993,34.89
TXK,-93.9927898364455,33.4533933345184,56,1,2020,1849.17,61611000,15510993,34.89
TYR,-95.4019634958684,32.3538836890397,56,1,2020,2267.85,61611000,15510993,34.89
TYS,-83.9947748022725,35.8113822119314,56,1,2020,29168.04,61611000,15510993,34.89
UIN,-91.1933057713794,39.9467773716676,56,1,2020,348.9,61611000,15510993,34.89
UNK,-160.797768993865,63.8850985066043,56,1,2020,348.9,61611000,15510993,34.89
UNV,-77.8521851563684,40.8499810525816,56,1,2020,3384.33,61611000,15510993,34.89
VDZ,-146.245290852245,61.1326754962903,56,1,2020,697.8,61611000,15510993,34.89
VEL,-109.510673350388,40.4410224698292,56,1,2020,418.68,61611000,15510993,34.89
VLD,-83.2760103733888,30.7805936249369,56,1,2020,1151.37,61611000,15510993,34.89
VPS,-86.532603660837,30.4891731435528,56,1,2020,38099.88,61611000,15510993,34.89
VRB,-80.4172551572575,27.6533201757514,56,1,2020,18840.6,61611000,15510993,34.89
WRG,-132.372389745102,56.4844196568665,56,1,2020,314.01,61611000,15510993,34.89
WST,-71.8054502406295,41.3493978802459,56,1,2020,2337.63,61611000,15510993,34.89
WYS,-111.115885062733,44.6900897286584,56,1,2020,34.89,61611000,15510993,34.89
XNA,-94.3038655907389,36.2815261905978,56,1,2020,12665.07,61611000,15510993,34.89
XWA,-103.640256758607,48.1811722452016,56,1,2020,19294.17,61611000,15510993,34.89
YKM,-120.543234344936,46.5681343201685,56,1,2020,767.58,61611000,15510993,34.89
YUM,-114.604576940188,32.6494659491476,56,1,2020,22015.59,61611000,15510993,34.89
ABE,-75.4437670373971,40.6486994311718,57,1,2020,13886.22,61611000,14704020,34.89
ABI,-99.6826462712207,32.4153304301175,57,1,2020,3907.68,61611000,14704020,34.89
ABQ,-106.607943141783,35.0359602728578,57,1,2020,58580.31,61611000,14704020,34.89
ABR,-98.4203940954279,45.4460512295479,57,1,2020,872.25,61611000,14704020,34.89
ABY,-84.1943684474135,31.5336686251198,57,1,2020,662.91,61611000,14704020,34.89
ACK,-70.0615476616803,41.2534773223773,57,1,2020,732.69,61611000,14704020,34.89
ACT,-97.2257163075525,31.6134568275452,57,1,2020,5024.16,61611000,14704020,34.89
ACV,-124.1081766634,40.977317242746,57,1,2020,1465.38,61611000,14704020,34.89
ACY,-74.5756567616977,39.4562099262162,57,1,2020,14618.91,61611000,14704020,34.89
ADQ,-152.498690099267,57.7506036116429,57,1,2020,593.13,61611000,14704020,34.89
AEX,-92.5456795405575,31.3249291789669,57,1,2020,3907.68,61611000,14704020,34.89
AGS,-81.9653529405301,33.3700417819205,57,1,2020,7536.24,61611000,14704020,34.89
AKN,-156.65261647685,58.6791505022687,57,1,2020,488.46,61611000,14704020,34.89
AKW,-133.07407867173,55.5788674824509,57,1,2020,34.89,61611000,14704020,34.89
ALB,-73.8007639036996,42.7481457425904,57,1,2020,29830.95,61611000,14704020,34.89
ALO,-92.3986849400514,42.5558660294579,57,1,2020,907.14,61611000,14704020,34.89
ALW,-118.284521081846,46.0922771800296,57,1,2020,1081.59,61611000,14704020,34.89
AMA,-101.70365086111,35.2154814425312,57,1,2020,11792.82,61611000,14704020,34.89
ANC,-149.987609254861,61.1756046557816,57,1,2020,46194.36,61611000,14704020,34.89
ANI,-159.545620211593,61.5805557279384,57,1,2020,139.56,61611000,14704020,34.89
APN,-83.5617739277975,45.0785671466495,57,1,2020,1849.17,61611000,14704020,34.89
ART,-76.0210430905567,43.9908943553658,57,1,2020,558.24,61611000,14704020,34.89
ASE,-106.866645234955,39.2213930777225,57,1,2020,5791.74,61611000,14704020,34.89
ATL,-84.4301291225203,33.6360247529914,57,1,2020,592362.42,61611000,14704020,34.89
ATW,-88.5174029920665,44.2574730996761,57,1,2020,12874.41,61611000,14704020,34.89
ATY,-97.1525718027001,44.9167745322224,57,1,2020,1151.37,61611000,14704020,34.89
AUS,-97.6692958844466,30.1973791332881,57,1,2020,114648.54,61611000,14704020,34.89
AVL,-82.5404460763069,35.4358890942736,57,1,2020,12595.29,61611000,14704020,34.89
AVP,-75.7247500085692,41.3380036860409,57,1,2020,4640.37,61611000,14704020,34.89
AZO,-85.5510154007889,42.2329928542877,57,1,2020,3558.78,61611000,14704020,34.89
BDL,-72.6838717537277,41.9360055012823,57,1,2020,49857.81,61611000,14704020,34.89
BED,-71.2855053555405,42.4681244028427,57,1,2020,16712.31,61611000,14704020,34.89
BET,-161.839327821527,60.7801221510098,57,1,2020,1674.72,61611000,14704020,34.89
BFF,-103.597448377732,41.8722975504106,57,1,2020,976.92,61611000,14704020,34.89
BFI,-122.304073350383,47.5288135570051,57,1,2020,37820.76,61611000,14704020,34.89
BFL,-119.054831617101,35.4326067913365,57,1,2020,3872.79,61611000,14704020,34.89
BGM,-75.9804775061679,42.2093192256492,57,1,2020,976.92,61611000,14704020,34.89
BGR,-68.823556292912,44.8085539045348,57,1,2020,6663.99,61611000,14704020,34.89
BHM,-86.7550276760732,33.5612246928054,57,1,2020,28156.23,61611000,14704020,34.89
BID,-71.578379026026,41.1681173504373,57,1,2020,314.01,61611000,14704020,34.89
BIL,-108.544779107779,45.8077256225399,57,1,2020,10362.33,61611000,14704020,34.89
BIS,-100.745841738673,46.7736499220996,57,1,2020,5373.06,61611000,14704020,34.89
BJI,-94.9352347643903,47.5110336639902,57,1,2020,1744.5,61611000,14704020,34.89
BLI,-122.533908614336,48.7902979317393,57,1,2020,6105.75,61611000,14704020,34.89
BLV,-89.821382439526,38.5495199861515,57,1,2020,1395.6,61611000,14704020,34.89
BMI,-88.9154858366305,40.4764878598962,57,1,2020,12525.51,61611000,14704020,34.89
BNA,-86.6794905700129,36.1261598657,57,1,2020,119533.14,61611000,14704020,34.89
BOI,-116.21914469131,43.5605570470039,57,1,2020,33878.19,61611000,14704020,34.89
BOS,-71.0112545162306,42.3640220252619,57,1,2020,162831.63,61611000,14704020,34.89
BPT,-94.0197711949166,29.9510612183261,57,1,2020,1953.84,61611000,14704020,34.89
BQK,-81.4665865585084,31.2567574711466,57,1,2020,2267.85,61611000,14704020,34.89
BRD,-94.1371792742081,46.4007701471068,57,1,2020,488.46,61611000,14704020,34.89
BRO,-97.4252143842507,25.9074263693869,57,1,2020,5896.41,61611000,14704020,34.89
BRW,-156.779595085537,71.2866020537381,57,1,2020,4535.7,61611000,14704020,34.89
BTM,-112.500360430766,45.9562470482551,57,1,2020,279.12,61611000,14704020,34.89
BTR,-91.151525749239,30.5342064735668,57,1,2020,9141.18,61611000,14704020,34.89
BTV,-73.1508318818465,44.4709285551467,57,1,2020,9071.4,61611000,14704020,34.89
BUF,-78.7267466563287,42.9403237171981,57,1,2020,37192.74,61611000,14704020,34.89
BUR,-118.359057838067,34.2002523762623,57,1,2020,27772.44,61611000,14704020,34.89
BVU,-114.859747933851,35.9480007743628,57,1,2020,2163.18,61611000,14704020,34.89
BWI,-76.6730096750211,39.1802917797511,57,1,2020,178427.46,61611000,14704020,34.89
BZN,-111.155783059103,45.7753204578988,57,1,2020,14479.35,61611000,14704020,34.89
CAE,-81.1208933509194,33.9401977271091,57,1,2020,19573.29,61611000,14704020,34.89
CAK,-81.4430843610263,40.914024359869,57,1,2020,15560.94,61611000,14704020,34.89
CCR,-122.053826283896,37.9817003601707,57,1,2020,61790.19,61611000,14704020,34.89
CDC,-113.098899020746,37.7009121610726,57,1,2020,1116.48,61611000,14704020,34.89
CDV,-145.475277573018,60.4927004706142,57,1,2020,383.79,61611000,14704020,34.89
CHA,-85.2028584517008,35.0342259356313,57,1,2020,10397.22,61611000,14704020,34.89
CHO,-78.4521077785143,38.1383293200633,57,1,2020,3314.55,61611000,14704020,34.89
CHS,-80.0472686056228,32.8971994179266,57,1,2020,69535.77,61611000,14704020,34.89
CID,-91.7121647062395,41.8869150001031,57,1,2020,10467,61611000,14704020,34.89
CIU,-84.4655297366275,46.2475248270837,57,1,2020,732.69,61611000,14704020,34.89
CKB,-80.2249451075475,39.2996034602893,57,1,2020,2826.09,61611000,14704020,34.89
CLE,-81.8539619454687,41.4073770450806,57,1,2020,96680.19,61611000,14704020,34.89
CLL,-96.3619689852566,30.5870124579278,57,1,2020,4954.38,61611000,14704020,34.89
CLT,-80.9489171341227,35.2146107392563,57,1,2020,294157.59,61611000,14704020,34.89
CMH,-82.8931529067243,39.9944757935399,57,1,2020,76932.45,61611000,14704020,34.89
CMI,-88.2772154420219,40.0385562846781,57,1,2020,3000.54,61611000,14704020,34.89
CMX,-88.4871697075422,47.1677068650883,57,1,2020,662.91,61611000,14704020,34.89
CNY,-109.75075123326,38.7594855364112,57,1,2020,34.89,61611000,14704020,34.89
COD,-109.024624168811,44.5164524558176,57,1,2020,697.8,61611000,14704020,34.89
COS,-104.705894949871,38.8004863703089,57,1,2020,42286.68,61611000,14704020,34.89
COU,-92.2194591684141,38.8165942562793,57,1,2020,2826.09,61611000,14704020,34.89
CPR,-106.466156165521,42.9026440634106,57,1,2020,2337.63,61611000,14704020,34.89
CRP,-97.5038430256009,27.7748954274971,57,1,2020,10013.43,61611000,14704020,34.89
CRW,-81.5910174950553,38.3727379046636,57,1,2020,5617.29,61611000,14704020,34.89
CSG,-84.9401924557286,32.515342231911,57,1,2020,12804.63,61611000,14704020,34.89
CVG,-84.6658351995542,39.0510684864537,57,1,2020,91342.02,61611000,14704020,34.89
CWA,-89.6672831455885,44.7769077652566,57,1,2020,2686.53,61611000,14704020,34.89
DAB,-81.0669180639264,29.1841156824271,57,1,2020,152120.4,61611000,14704020,34.89
DAL,-96.8508191525975,32.8453776870399,57,1,2020,164576.13,61611000,14704020,34.89
DAY,-84.2268712854597,39.9022829530144,57,1,2020,29865.84,61611000,14704020,34.89
DBQ,-90.7080182849897,42.400763054348,57,1,2020,1116.48,61611000,14704020,34.89
DCA,-77.0404326596834,38.850457025876,57,1,2020,116532.6,61611000,14704020,34.89
DEN,-104.674007720685,39.864696714768,57,1,2020,422203.89,61611000,14704020,34.89
DFW,-97.0354225578733,32.9007523294921,57,1,2020,614936.25,61611000,14704020,34.89
DHN,-85.4537572891447,31.3226288222752,57,1,2020,4012.35,61611000,14704020,34.89
DIK,-102.797972233559,46.7985389919858,57,1,2020,662.91,61611000,14704020,34.89
DLG,-158.508555517857,59.0435397514483,57,1,2020,174.45,61611000,14704020,34.89
DLH,-92.1954385065523,46.841777481877,57,1,2020,8792.28,61611000,14704020,34.89
DRO,-107.750835517116,37.1571991707529,57,1,2020,3000.54,61611000,14704020,34.89
DSM,-93.6626208597924,41.5324750041745,57,1,2020,31156.77,61611000,14704020,34.89
DTW,-83.3525536145349,42.2173906484169,57,1,2020,213701.25,61611000,14704020,34.89
DUT,-166.543232038861,53.8978056605248,57,1,2020,383.79,61611000,14704020,34.89
EAT,-120.209886034839,47.3985152895574,57,1,2020,1500.27,61611000,14704020,34.89
EAU,-91.4835613011427,44.8651883801708,57,1,2020,1500.27,61611000,14704020,34.89
ECP,-85.7924357195263,30.3539108880077,57,1,2020,10955.46,61611000,14704020,34.89
EGE,-106.912046710336,39.6396356743342,57,1,2020,7850.25,61611000,14704020,34.89
EKO,-115.792553560167,40.8249302176935,57,1,2020,1500.27,61611000,14704020,34.89
ELM,-76.8931175204565,42.1604953587085,57,1,2020,3663.45,61611000,14704020,34.89
ELP,-106.368643391536,31.8063677476418,57,1,2020,46787.49,61611000,14704020,34.89
ENA,-151.247751799804,60.5698137173312,57,1,2020,2791.2,61611000,14704020,34.89
ERI,-80.1745019338308,42.0837435073454,57,1,2020,3174.99,61611000,14704020,34.89
ESC,-87.0940506102139,45.7212359670935,57,1,2020,244.23,61611000,14704020,34.89
EUG,-123.208273072732,44.1208729091192,57,1,2020,8164.26,61611000,14704020,34.89
EVV,-87.5307962842677,38.0430490050952,57,1,2020,13362.87,61611000,14704020,34.89
EWN,-77.0429182115135,35.0735627509358,57,1,2020,2512.08,61611000,14704020,34.89
EWR,-74.1747111010975,40.6915419691437,57,1,2020,198803.22,61611000,14704020,34.89
EYW,-81.7592699688721,24.5554083519107,57,1,2020,16188.96,61611000,14704020,34.89
FAI,-147.860129317334,64.8145244970659,57,1,2020,9699.42,61611000,14704020,34.89
FAR,-96.8145517908876,46.9207158035678,57,1,2020,15874.95,61611000,14704020,34.89
FAT,-119.717965393403,36.7744930814787,57,1,2020,12420.84,61611000,14704020,34.89
FAY,-78.8789164737653,34.9904632920577,57,1,2020,4640.37,61611000,14704020,34.89
FHR,-123.025061098988,48.5244948301854,57,1,2020,1081.59,61611000,14704020,34.89
FLG,-111.672441006483,35.1399238387744,57,1,2020,3000.54,61611000,14704020,34.89
FLL,-80.1504634562256,26.0725781275269,57,1,2020,313905.33,61611000,14704020,34.89
FLO,-79.7237092560641,34.1870381482311,57,1,2020,2023.62,61611000,14704020,34.89
FNT,-83.748281595786,42.9665852582105,57,1,2020,6594.21,61611000,14704020,34.89
FSD,-96.7410356215187,43.5800415501289,57,1,2020,16363.41,61611000,14704020,34.89
FSM,-94.3671108426042,35.3378896491896,57,1,2020,8513.16,61611000,14704020,34.89
FWA,-85.1949627475822,40.9815746768108,57,1,2020,13293.09,61611000,14704020,34.89
GCC,-105.537238764664,44.3483561178084,57,1,2020,348.9,61611000,14704020,34.89
GCK,-100.72885638058,37.9286191669122,57,1,2020,593.13,61611000,14704020,34.89
GCN,-112.144972749541,35.9532631056715,57,1,2020,1046.7,61611000,14704020,34.89
GEG,-117.53482115935,47.6207351138055,57,1,2020,24143.88,61611000,14704020,34.89
GFK,-97.1728626378573,47.9460591560328,57,1,2020,6070.86,61611000,14704020,34.89
GGG,-94.7125166258532,32.3833286125209,57,1,2020,2895.87,61611000,14704020,34.89
GJT,-108.533119187478,39.1205366032697,57,1,2020,16468.08,61611000,14704020,34.89
GNV,-82.2694078354323,29.6905613180046,57,1,2020,6210.42,61611000,14704020,34.89
GPI,-114.252823495332,48.3102301313896,57,1,2020,4221.69,61611000,14704020,34.89
GPT,-89.069925924488,30.4066477445622,57,1,2020,18038.13,61611000,14704020,34.89
GRB,-88.1322178008906,44.484611961412,57,1,2020,6315.09,61611000,14704020,34.89
GRI,-98.3105286187986,40.9663374734807,57,1,2020,1290.93,61611000,14704020,34.89
GRK,-97.8287814710264,31.0716692725652,57,1,2020,12316.17,61611000,14704020,34.89
GRR,-85.5327486279357,42.8834790766559,57,1,2020,80561.01,61611000,14704020,34.89
GSO,-79.9367788217241,36.1028659587497,57,1,2020,41170.2,61611000,14704020,34.89
GSP,-82.2163190816366,34.8963532070412,57,1,2020,21003.78,61611000,14704020,34.89
GTF,-111.370343247158,47.4806987563973,57,1,2020,6245.31,61611000,14704020,34.89
GTR,-88.5897560522641,33.4505354162529,57,1,2020,2267.85,61611000,14704020,34.89
GUC,-106.93092251931,38.5343701499937,57,1,2020,1186.26,61611000,14704020,34.89
HDN,-107.216650549142,40.4814284754926,57,1,2020,4396.14,61611000,14704020,34.89
HGR,-77.7273673103784,39.7070615091855,57,1,2020,383.79,61611000,14704020,34.89
HIB,-92.8390047385595,47.3872701814527,57,1,2020,488.46,61611000,14704020,34.89
HLN,-111.989102569313,46.6061373406627,57,1,2020,3105.21,61611000,14704020,34.89
HNL,-157.932384931191,21.3229685442547,57,1,2020,135826.77,61611000,14704020,34.89
HOB,-103.215150703841,32.6898465344606,57,1,2020,1430.49,61611000,14704020,34.89
HOM,-151.485359432552,59.6418229406505,57,1,2020,767.58,61611000,14704020,34.89
HOU,-95.2806922376869,29.6456514254163,57,1,2020,150131.67,61611000,14704020,34.89
HPN,-73.7077168461831,41.067456023866,57,1,2020,15107.37,61611000,14704020,34.89
HRL,-97.6537742710353,26.2266552640972,57,1,2020,12804.63,61611000,14704020,34.89
HSV,-86.776445917531,34.638252308063,57,1,2020,20201.31,61611000,14704020,34.89
HTS,-82.5591862962303,38.3686936859496,57,1,2020,1918.95,61611000,14704020,34.89
HVN,-72.8864536689653,41.265153502575,57,1,2020,1186.26,61611000,14704020,34.89
HXD,-80.6969099329562,32.2249355626426,57,1,2020,2512.08,61611000,14704020,34.89
HYA,-70.281181973229,41.6684961279039,57,1,2020,1011.81,61611000,14704020,34.89
HYS,-99.2727487662594,38.8404511289057,57,1,2020,488.46,61611000,14704020,34.89
IAD,-77.4594548735854,38.944922724161,57,1,2020,173682.42,61611000,14704020,34.89
IAG,-78.9496920852881,43.1105595797109,57,1,2020,7326.9,61611000,14704020,34.89
IAH,-95.3326500603349,29.9795798220453,57,1,2020,358250.52,61611000,14704020,34.89
ICT,-97.4274972928485,37.6501764329598,57,1,2020,29482.05,61611000,14704020,34.89
IDA,-112.070500027041,43.5128495968131,57,1,2020,3105.21,61611000,14704020,34.89
IFP,-114.558363104806,35.1564383644215,57,1,2020,1779.39,61611000,14704020,34.89
ILM,-77.9032418437961,34.2711444724077,57,1,2020,10746.12,61611000,14704020,34.89
IMT,-88.1131821969452,45.8187355279511,57,1,2020,209.34,61611000,14704020,34.89
IND,-86.3131368703166,39.7109634128756,57,1,2020,151527.27,61611000,14704020,34.89
INL,-93.4007503082739,48.5650959397788,57,1,2020,488.46,61611000,14704020,34.89
IPT,-76.9258074230214,41.2424451641879,57,1,2020,593.13,61611000,14704020,34.89
ISP,-73.1003418793366,40.7941716293046,57,1,2020,9385.41,61611000,14704020,34.89
ITH,-76.4599311858789,42.4905675040295,57,1,2020,3070.32,61611000,14704020,34.89
ITO,-155.048277559604,19.7179215750961,57,1,2020,11304.36,61611000,14704020,34.89
IWA,-111.657123120953,33.3060587790502,57,1,2020,23411.19,61611000,14704020,34.89
JAC,-110.738253260868,43.6063112944983,57,1,2020,6559.32,61611000,14704020,34.89
JAN,-90.0765233879013,32.3114347325893,57,1,2020,12071.94,61611000,14704020,34.89
JAX,-81.6855103393734,30.4932428071895,57,1,2020,61859.97,61611000,14704020,34.89
JFK,-73.7865919587574,40.6466599754308,57,1,2020,186173.04,61611000,14704020,34.89
JLN,-94.49854594811,37.1543934750494,57,1,2020,1151.37,61611000,14704020,34.89
JMS,-98.6781639604844,46.9278962266751,57,1,2020,1779.39,61611000,14704020,34.89
JNU,-134.577470100012,58.3569772204984,57,1,2020,4431.03,61611000,14704020,34.89
JQF,-80.7088923540963,35.3879754430793,57,1,2020,13118.64,61611000,14704020,34.89
KOA,-156.044373945477,19.7386710600121,57,1,2020,558.24,61611000,14704020,34.89
KSM,-163.299331196251,62.0596788218851,57,1,2020,34.89,61611000,14704020,34.89
KTN,-131.708806810686,55.3537641528267,57,1,2020,802.47,61611000,14704020,34.89
LAN,-84.5851225409941,42.7769487611925,57,1,2020,6629.1,61611000,14704020,34.89
LAR,-105.673820074899,41.3141562745986,57,1,2020,523.35,61611000,14704020,34.89
LAS,-115.149555483505,36.0836789888298,57,1,2020,349702.47,61611000,14704020,34.89
LAW,-98.41531124636,34.5722362097175,57,1,2020,1884.06,61611000,14704020,34.89
LAX,-118.397736956733,33.9412857127074,57,1,2020,479737.5,61611000,14704020,34.89
LBB,-101.819145631366,33.6568875930265,57,1,2020,13537.32,61611000,14704020,34.89
LBE,-79.4078160116754,40.2729585387887,57,1,2020,2337.63,61611000,14704020,34.89
LBF,-100.686502905836,41.1260364581599,57,1,2020,1151.37,61611000,14704020,34.89
LCH,-93.2204153162494,30.1240839964153,57,1,2020,2372.52,61611000,14704020,34.89
LCK,-82.9332756384617,39.8141615320158,57,1,2020,8094.48,61611000,14704020,34.89
LEB,-72.3057411052238,43.6235831647448,57,1,2020,1360.71,61611000,14704020,34.89
LEX,-84.6067908242573,38.0359031586204,57,1,2020,12420.84,61611000,14704020,34.89
LFT,-91.9901823107849,30.2048216463661,57,1,2020,5233.5,61611000,14704020,34.89
LGA,-73.8734206763609,40.7747615484036,57,1,2020,162412.95,61611000,14704020,34.89
LGB,-118.151214488165,33.8192954010329,57,1,2020,76688.22,61611000,14704020,34.89
LIH,-159.342130198247,21.9773523896093,57,1,2020,23306.52,61611000,14704020,34.89
LIT,-92.2251876365775,34.7297162165039,57,1,2020,29028.48,61611000,14704020,34.89
LNK,-96.7582635294075,40.8494546965994,57,1,2020,10711.23,61611000,14704020,34.89
LNY,-156.95186269926,20.7863432246229,57,1,2020,907.14,61611000,14704020,34.89
LRD,-99.463112608158,27.5482846946993,57,1,2020,30354.3,61611000,14704020,34.89
LSE,-91.2579413884833,43.8785661315649,57,1,2020,2581.86,61611000,14704020,34.89
LWB,-80.4012367354219,37.8583542228785,57,1,2020,907.14,61611000,14704020,34.89
LWS,-117.015794194891,46.3756140389608,57,1,2020,767.58,61611000,14704020,34.89
LYH,-79.2019359977163,37.3224452024385,57,1,2020,3663.45,61611000,14704020,34.89
MAF,-102.208024128943,31.9413798962279,57,1,2020,14618.91,61611000,14704020,34.89
MBS,-84.0832536008569,43.5326675320381,57,1,2020,2616.75,61611000,14704020,34.89
MCI,-94.7092641253793,39.3031439432716,57,1,2020,79339.86,61611000,14704020,34.89
MCN,-83.6481243668856,32.6934351704687,57,1,2020,2651.64,61611000,14704020,34.89
MCO,-81.3079778036833,28.4290591643248,57,1,2020,559297.623420164,61611000,14704020,34.89
MDT,-76.758174814042,40.1954233909379,57,1,2020,17375.22,61611000,14704020,34.89
MDW,-87.7506323265738,41.7869553494847,57,1,2020,111299.1,61611000,14704020,34.89
MEI,-88.7495694440575,32.3354466496425,57,1,2020,3698.34,61611000,14704020,34.89
MEM,-89.97313112659,35.0508053984836,57,1,2020,63813.81,61611000,14704020,34.89
MFE,-98.237496680833,26.17965804609,57,1,2020,34052.64,61611000,14704020,34.89
MFR,-122.870113378281,42.3739853461216,57,1,2020,26621.07,61611000,14704020,34.89
MGM,-86.3961007154691,32.2988210411049,57,1,2020,7396.68,61611000,14704020,34.89
MHK,-96.6719616303886,39.1387702975373,57,1,2020,1290.93,61611000,14704020,34.89
MHT,-71.4344672547834,42.9302617713164,57,1,2020,18107.91,61611000,14704020,34.89
MIA,-80.2878156121664,25.7958442705346,57,1,2020,300961.14,61611000,14704020,34.89
MKE,-87.9075562785002,42.9363757470074,57,1,2020,84294.24,61611000,14704020,34.89
MKG,-86.2345451688922,43.1679203594784,57,1,2020,2686.53,61611000,14704020,34.89
MKK,-157.095371084583,21.1538311094747,57,1,2020,1465.38,61611000,14704020,34.89
MLB,-80.6437283608969,28.1015265675425,57,1,2020,34296.87,61611000,14704020,34.89
MLI,-90.5134491383094,41.4473215309941,57,1,2020,10815.9,61611000,14704020,34.89
MLU,-92.0365377087581,32.5130478206652,57,1,2020,3209.88,61611000,14704020,34.89
MMH,-118.843741257755,37.6260125760422,57,1,2020,662.91,61611000,14704020,34.89
MOB,-88.2446495872285,30.6916702695709,57,1,2020,12630.18,61611000,14704020,34.89
MOT,-101.273311892848,48.2550958007001,57,1,2020,4151.91,61611000,14704020,34.89
MRI,-149.841408767926,61.2130471995067,57,1,2020,10781.01,61611000,14704020,34.89
